1274254,Kerrostalo | 2h + kt + s + lasit.p,"Kansikatu 8 B 181, Keskusta, Tampere",312 090 €,"53,5 m²",2020
1274253,"Kerrostalo | 3h, kt, kph / s, wc, vh, lasit.p.","Kansikatu 8 B 179, Keskusta, Tampere",396 500 €,67 m²,2020
1274252,"Kerrostalo | 3h, kt, kph / s, wc, lasit.p.","Kansikatu 8 B 178, Keskusta, Tampere",375 940 €,"66,5 m²",2020
1274250,Kerrostalo | 1h + kt,"Kansikatu 8 B 166, Keskusta, Tampere",180 970 €,26 m²,2020
1274249,Kerrostalo | 1h + kt,"Kansikatu 8 B 165, Keskusta, Tampere",180 970 €,26 m²,2020
1274247,Kerrostalo | 1h + kt,"Kansikatu 8 B 164, Keskusta, Tampere",180 970 €,26 m²,2020
1274246,Kerrostalo | 1h + kt,"Kansikatu 8 B 163, Keskusta, Tampere",180 970 €,26 m²,2020
1274244,Kerrostalo | 1h + kt,"Kansikatu 8 B 142, Keskusta, Tampere",173 180 €,26 m²,2020
1274243,Kerrostalo | 1h + kt,"Kansikatu 8 B 141, Keskusta, Tampere",173 180 €,26 m²,2020
1274242,Kerrostalo | 1h + kt,"Kansikatu 8 B 140, Keskusta, Tampere",173 180 €,26 m²,2020
1274241,Kerrostalo | 1h + kt,"Kansikatu 8 B 139, Keskusta, Tampere",173 180 €,26 m²,2020
1274240,Kerrostalo | 1h + kt,"Kansikatu 8 B 138, Keskusta, Tampere",173 180 €,26 m²,2020
1274238,Kerrostalo | 1h + kt,"Kansikatu 8 B 135, Keskusta, Tampere",152 930 €,31 m²,2020
1274237,"Kerrostalo | 2h, kt, kph, vh, ransk. p.","Kansikatu 8 B 120, Keskusta, Tampere",193 110 €,38 m²,2020
1274236,Kerrostalo | 1h + kt,"Kansikatu 8 B 119, Keskusta, Tampere",166 950 €,26 m²,2020
1274235,Kerrostalo | 1h + kt,"Kansikatu 8 B 118, Keskusta, Tampere",166 950 €,26 m²,2020
1274234,Kerrostalo | 1h + kt + lasit.p.,"Kansikatu 8 B 117, Keskusta, Tampere",163 840 €,"25,5 m²",2020
1274233,Kerrostalo | 1h + kt,"Kansikatu 8 B 116, Keskusta, Tampere",166 950 €,26 m²,2020
1274232,Kerrostalo | 1h + kt,"Kansikatu 8 B 115, Keskusta, Tampere",166 950 €,26 m²,2020
1274231,Kerrostalo | 1h + kt,"Kansikatu 8 B 114, Keskusta, Tampere",166 950 €,26 m²,2020
1274230,Kerrostalo | 1h + kt,"Kansikatu 8 B 111, Keskusta, Tampere",150 750 €,31 m²,2020
1274229,"Kerrostalo | 2h, kt, kph, vh, ransk. p.","Kansikatu 8 B 96, Keskusta, Tampere",187 510 €,38 m²,2020
1274228,Kerrostalo | 1h + kt,"Kansikatu 8 B 92, Keskusta, Tampere",153 870 €,26 m²,2020
1274227,Kerrostalo | 1h + kt,"Kansikatu 8 B 91, Keskusta, Tampere",153 870 €,26 m²,2020
1274226,Kerrostalo | 1h + kt,"Kansikatu 8 B 90, Keskusta, Tampere",153 870 €,26 m²,2020
1274225,"Kerrostalo | 2h, kt, kph, lasit. p.","Kansikatu 8 B 89, Keskusta, Tampere",198 410 €,38 m²,2020
1274224,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 B 88, Keskusta, Tampere",154 800 €,"32,5 m²",2020
1274223,"Kerrostalo | 2h, kt, kph, vh, ransk. p.","Kansikatu 8 B 74, Keskusta, Tampere",182 210 €,38 m²,2020
1274221,Kerrostalo | 1h + kt,"Kansikatu 8 B 69, Keskusta, Tampere",148 570 €,26 m²,2020
1274220,Kerrostalo | 1h + kt,"Kansikatu 8 B 68, Keskusta, Tampere",148 570 €,26 m²,2020
1274219,"Kerrostalo | 2h, kt, kph, lasit.p","Kansikatu 8 B 67, Keskusta, Tampere",192 180 €,38 m²,2020
9496302,"Kerrostalo | 2h, k, kph / wc, s, lasit. p.","Ranta-Tampellan katu 17, Ranta-Tampella, Tampere",279 000 €,"43,5 m²",2019
9786222,"Kerrostalo | 2h, k, kph / wc, lasit. p","Ranta-Tampellan katu 19, Ranta-Tampella, Tampere",206 000 €,"29,5 m²",2019
9512429,"Kerrostalo | 2h, k, kph / wc, s, lasit. p","Ranta-Tampellan katu 15, Ranta-Tampella, Tampere",289 000 €,"49,5 m²",2019
9521879,"Kerrostalo | 2h, k, kph / wc, s, lasit. p","Ranta-Tampellan katu 15, Ranta-Tampella, Tampere",259 000 €,"43,5 m²",2019
1274205,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 56, Keskusta, Tampere",153 870 €,"25,5 m²",2020
1274204,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 55, Keskusta, Tampere",153 870 €,"25,5 m²",2020
1274203,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 54, Keskusta, Tampere",153 870 €,"25,5 m²",2020
1274202,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 53, Keskusta, Tampere",153 870 €,"25,5 m²",2020
1274201,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 52, Keskusta, Tampere",153 870 €,"25,5 m²",2020
1274200,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 51, Keskusta, Tampere",153 870 €,"25,5 m²",2020
1274199,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 50, Keskusta, Tampere",153 870 €,"25,5 m²",2020
1274198,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 49, Keskusta, Tampere",153 870 €,"25,5 m²",2020
1274197,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 48, Keskusta, Tampere",156 980 €,26 m²,2020
9461296,"Kerrostalo | 3h, k, kph, parveke","Muroleenkatu 16, Hervanta, Tampere",88 000 €,70 m²,1976
9939194,"Erillistalo | 4h, k, s, vh, wc, kph, ter, var, autokatos","Yrttikatu 17, Finninmäki, Tampere",216 000 €,90 m²,1988
n84942,Rivitalo | 4h + k + kph + khh + vh,"Vesakonkatu 1 F 21, Hallila, Tampere",278 600 €,112 m²,1992
1273212,"Kerrostalo | 1h, tk, kph, s, vh, p","Nuijatie 36, Viiala, Tampere",123 000 €,42 m²,1999
1273572,"Kerrostalo | 2h, kk, vh, kph, s, lasit.p","Piettasenristi 7, Linnainmaa, Tampere",136 000 €,52 m²,2005
1274181,"Kerrostalo | 2h, kt, kph, ransk. p.","Kansikatu 8 A 36, Keskusta, Tampere",205 260 €,44 m²,2020
1274180,"Kerrostalo | 2h, kt, kph, vh, ransk. p.","Kansikatu 8 A 35, Keskusta, Tampere",200 900 €,"43,5 m²",2020
1274177,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 34, Keskusta, Tampere",143 900 €,"25,5 m²",2020
1274176,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 32, Keskusta, Tampere",143 900 €,"25,5 m²",2020
1274175,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 30, Keskusta, Tampere",143 900 €,"25,5 m²",2020
1274172,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 27, Keskusta, Tampere",143 900 €,"25,5 m²",2020
1274170,"Kerrostalo | 1h, kt, kph, ransk. p.","Kansikatu 8 A 26, Keskusta, Tampere",146 700 €,26 m²,2020
1274114,"Kerrostalo | 2h, kt, kph, vh, ransk. p.","Kansikatu 8 A 24, Keskusta, Tampere",197 160 €,"43,5 m²",2020
1273330,"Kerrostalo | 2h, kt, s, p","Halkoniemenkuja 4, Halkoniemi, Tampere",188 000 €,42 m²,2018
1273328,"Kerrostalo | 2h, k, p","Halkoniemenkuja 4, Halkoniemi, Tampere",163 000 €,40 m²,2018
9827041,"Kerrostalo | 2h, k, kph / wc","Aleksanterinkatu 22, Keskusta, Tampere",249 000 €,"64,5 m²",1936
9903458,"Kerrostalo | 2 h, kt, ranskalainen parveke","Isokuusenkatu 47 A 13, Vuores, Tampere",146 890 €,42 m²,2020
9741479,Omakotitalo | 4-5h + k + kph + s + khh + wc,"Torpankatu 30B, Tahmela, Tampere",538 000 €,93 m²,1999
n84792,Kerrostalo | 2H + KK + S,"Winterinraitti, Epilä, Tampere","18 014,72 €",59 m²,2000
n84789,Kerrostalo | 1H + TPK + S,"Winterinraitti, Epilä, Tampere","14 700,38 €","46,5 m²",2000
n84788,Kerrostalo | 1H + TPK + S,"Tohlopinkatu 56, Tohloppi, Tampere","13 931,52 €",48 m²,2001
7935039,Kerrostalo | 2h + k + kph + sauna + lasitettu parveke + vh,"Insinöörinkatu 52 B, Hervanta, Tampere",155 000 €,63 m²,1986
1273089,"Kerrostalo | 2h, k, kph, s, parveke","Frans Emilin katu 2, Vuores, Tampere",158 000 €,50 m²,2012
9546210,Rivitalo | 3h + k + s,"Viivinkatu 17, Tasanne, Tampere",168 000 €,79 m²,1982
9620134,"Rivitalo | 3h, k, s, vh, erill.wc, terassi, yhtiöjärjestyksen","Vestonkatu 57, Holvasti, Tampere",185 000 €,80 m²,1994
1273583,"Kerrostalo | 3h, k, s, kph, wc, lasit. p.","Pohjolankatu 29, Tammela, Tampere",320 000 €,"75,5 m²",2016
1273932,"Kerrostalo | 2h, kk, kph / wc, lasitettu parveke","Päiväperhonkatu 1, Pohtola, Tampere",145 900 €,"37,5 m²",2019
m42272,Kerrostalo | 2h + kt,"Teivaalantie 5 a A 07, Lielahti, Tampere",163 200 €,38 m²,2020
1273990,"Kerrostalo | 1h, kt, kph, parvi","Viklanpolku 3 A 4, Järvensivu, Tampere",199 000 €,"34,5 m²",2020
1273989,"Kerrostalo | 1h, kt, kph, parvi, terassi","Viklanpolku 3 A 3, Järvensivu, Tampere",210 000 €,"36,2 m²",2020
1273988,"Luhtitalo | 1h, kt, kph, parvi, terassi","Viklanpolku 3 A 2, Järvensivu, Tampere",210 000 €,"37,2 m²",2020
9663306,"Kerrostalo | 2h, k, kph, vh, 2x parv.","Ihanakatu 1, Armonkallio, Tampere",198 000 €,53 m²,1963
1273272,"Kerrostalo | 4 h, k, kph, erilliswc, 2vh, parveke","Peltolamminkatu 30, Peltolammi, Tampere",120 000 €,"82,5 m²",1968
9495076,"Kerrostalo | 1 h, kt, ranskalainen parveke","Isokuusenkatu 47 A 18, Vuores, Tampere",116 890 €,27 m²,2020
1273967,"Luhtitalo | 1h, kt, kph, parvi, terassi","Viklanpolku 3 A 1, Järvensivu, Tampere",210 000 €,"37,2 m²",2020
n47797,Kerrostalo | 1H + ALK + KT,"Ranta-Tampellan katu 12 A 02, 109, Tampere",202 400 €,"34,5 m²",2021
7933988,"Kerrostalo | 2h, k, kph / wc, vh, lasitettu parveke","Peltokatu 25-27, Tammela, Tampere",229 000 €,60 m²,1970
9477905,"Kerrostalo | 3h, k, kph / s, khh, vh, lasit.parv.","Haarlankatu 3, Onkiniemi, Tampere",270 000 €,"75,5 m²",2003
9771886,"Kerrostalo | 1h, kk, parveke","Sarvijaakonkatu 23, Kaleva, Tampere",172 000 €,25 m²,2018
1273555,"Rivitalo | 3h, k, s","Poukamankatu 4, Hervanta, Tampere",169 000 €,91 m²,1980
9925356,"Omakotitalo | 4 mh, oh, k, s, kph, khh, tv-huone, 2 wc, at / var","Selkeenkatu 15, Hyhky, Tampere",329 000 €,112 m²,1926
673380,"Kerrostalo | 2h, kt, parveke","Tervaskatu 4 B, Vuores, Tampere",127 458 €,32 m²,2021
677143,"Kerrostalo | 2h, kt","Vihurinkatu 11 A, Härmälänranta, Tampere",193 000 €,"43,5 m²",2017
n83967,Kerrostalo | 3h + k + kph + s + erill.wc + vh + las.parv,"Antti Possin kuja 2 A 41, Lielahti, Tampere",299 000 €,"70,5 m²",2019
676511,"Kerrostalo | 2h, k","Sotkankatu 18 A, Amuri, Tampere",209 000 €,"59,5 m²",1939
n49328,Kerrostalo | 1H + KT,"Ranta-Tampellan katu 12 A 36, 109, Tampere",244 700 €,30 m²,2021
9466716,"Kerrostalo | 1h, tupakeittiö, s, p","Elonpolku 6, Janka, Tampere",139 000 €,42 m²,2004
9409881,"Kerrostalo | 2h, k, kph","Välimaankatu 7, Tammela, Tampere",195 000 €,"50,7 m²",1932
9598797,Rivitalo | 5h + k + s + parveke,"Perkiönkatu 71 B 7, Härmälä, Tampere",425 000 €,125 m²,2020
7934567,Kerrostalo | 2h + k + kph + vh + lasiparveke,"Käräjätörmä 2 L, Tesoma,, Tohloppi Tampere",88 700 €arrow_downward94 000 €,"54,5 m²",1969
9846549,Kerrostalo | 2h + k + p,"Pähkinäkuja 4, Peltolammi, Tampere",76 000 €,"54,5 m²",1968
9957203,Kerrostalo | h + kt,"Hämeenkatu 3 B 24 d, Keskusta, Tampere",207 508 €,28 m²,2020
9825771,Kerrostalo | h + kt,"Hämeenkatu 3 A 12 d, Keskusta, Tampere",202 990 €,"26,5 m²",2020
9400523,Kerrostalo | 3h + k + p,"Ketunleivänkatu 4, Palokallio, Tampere",140 000 €,72 m²,1991
1273429,"Kerrostalo | 2h, kk","Mariankatu 31, Pyynikki, Tampere",205 000 €,"50,5 m²",1958
1273538,"Luhtitalo | 3h, k, kph, wc, s, p","Pyydystäjänkatu 2, Atala, Tampere",165 000 €,"76,5 m²",1990
9401407,"Omakotitalo | 5h, k, rh, 2 x erillis-wc, takkahuone, kph / s, khh,","Koljontie 11, Petsamo, Tampere",389 000 €,179 m²,1941
9490770,"Kerrostalo | 2h, k, kph / wc, p.","Kalkun viertotie 5, Kalkku, Tampere",86 000 €,50 m²,1947
9675758,"Kerrostalo | 3h, avokeittiö, kph, vh, lasit.p","Takamaanrinne 4, Vuores, Tampere",219 900 €,"57,5 m²",2020
9959053,"Paritalo | 3h, k, kph / s / wc, erill wc, vh, terassi / piha, autok","Kohmankaari 29, Ristimäki, Tampere",235 000 €,"87,5 m²",2008
7866448,Kerrostalo | 1h + kt,"Kansikatu 8 B 187, Keskusta, Tampere",186 880 €,26 m²,2020
7866460,Kerrostalo | 3h + kt + s,"Kansikatu 8 B 199, Keskusta, Tampere",406 780 €,"66,5 m²",2020
7878741,Kerrostalo | 1h + kt,"Pyhäranta 4 A 09, Pyynikki, Tampere",152 620 €,25 m²,2020
7933913,"Erillistalo | 4h, k, kph, s, wc, khh","Nivarinkatu 5 as, Olkahinen, Tampere",242 000 €,108 m²,1988
m27763,Kerrostalo | 3h + kt + s,"Niemenrannanaukio 1 A 75, Niemenranta, Tampere",321 000 €,68 m²,2020
m27697,Kerrostalo | 3h + kt + s,"Niemenrannanaukio 1 A 47, Niemenranta, Tampere",276 600 €,72 m²,2020
m28948,Kerrostalo | 3h + kt + s,"Ranta-Tampellan katu 3 B 71, Ranta-Tampella, Tampere",574 400 €,94 m²,2020
1273563,Kerrostalo | 1h + kt,"Lielahdenkatu 45, Lentävänniemi, Tampere",116 900 €,"26,5 m²",2018
1269186,"Kerrostalo | 2h, k, kph, vh, lasit.p.","Kalkun viertotie 1, Kalkku, Tampere",94 000 €,64 m²,1975
9638514,"Luhtitalo | 3h, k, s, ph / wc, vh, wc, parv","Pitkäniemenkatu 24, Kalkku, Tampere",118 000 €,"69,5 m²",1989
9679401,"Omakotitalo | 2h, k, aula, 2xeteinen, wc, kph, ulkosauna, käyttö","Vilusentie 29, Viiala, Tampere",262 000 €,100 m²,1937
9588708,"Rivitalo | 4-5h, k, rt, kph, s, 2x erill.wc, 2 vh, th, ua, las","Lukonmäenkatu 9, Lukonmäki, Tampere",329 000 €,184 m²,1979
9494298,"Kerrostalo | 3h, k, kph / wc, s, erill.wc, vh, lasit.p","Tiporaitti 9 E 133, Santalahti, Tampere",292 900 €,65 m²,2019
m77898,Kerrostalo | 2h + kt,"Niilo Härmälän katu 13 A 17, Härmälänranta, Tampere",199 100 €,"50,5 m²",2021
648487,Rivitalo | 5h + kt + sauna,"Lagerlöfinkatu 2 E, Vuores, Tampere",349 000 €,"117,5 m²",2020
n49298,Kerrostalo | 2H + KT + S,"Ranta-Tampellan katu 12 A 26, 109, Tampere",381 400 €,60 m²,2021
n49322,Kerrostalo | 1H + ALK + KT,"Ranta-Tampellan katu 12 A 30, 109, Tampere",246 100 €,"34,5 m²",2021
1273226,"Kerrostalo | 2h, k, wc / tsto","Hämeenpuisto 33, Keskusta, Tampere",210 000 €,"51,5 m²",1956
1234857,"Kerrostalo | 3h, k, kph, s, vh, erill. wc, 2 parveketta","Hatanpään puistokuja 27 B 103, Hatanpää, Tampere",458 800 €,"89,5 m²",2019
9432717,"Kerrostalo | 1h, kk, kph","Teiskontie 22, Kaleva, Tampere",142 000 €,29 m²,1958
7932691,Omakotitalo | 3-4h + k + wc / suihku + alakrs. takkatila + askartelu + kph +,"Lentokentänkatu 52, Härmälä, Tampere",245 000 €,89 m²,1984
9779397,Rivitalo | 5h + k + s,"Suutalankatu 14, Korkinmäki, Tampere",338 000 €,"107,5 m²",2016
1272460,"Kerrostalo | 2h, k, vh, kph, s, lasitettu parveke","Matilda Niemen katu 4, Niemenranta, Tampere",189 500 €,"53,5 m²",2017
9577739,Kerrostalo | 3-4h + kt + s + p,"Rautatienkatu 21, Keskusta, Tampere",458 000 €,83 m²,2017
7933040,"Kerrostalo | 2h + avok + kph, ranskalainen p.","Tutkijankatu 2 A, Hervanta, Tampere",164 000 €,"40,5 m²",2013
1273380,Kerrostalo | 1h + kt + kph + asuntopiha,"Isokuusenkatu 47, Vuores, Tampere",119 890 €,"27,5 m²",2020
9791917,Kerrostalo | 2h + kk + kph / wc,"Pellervonkatu 22, Kaleva, Tampere",165 000 €,50 m²,1965
n47823,Kerrostalo | 1H + ALK + KT,"Ranta-Tampellan katu 12 A 09, 109, Tampere",212 600 €,"34,5 m²",2021
1267430,"Kerrostalo | 1h, kt, kph, lasit.p","Kohmankaari 9, Tesoma, Tampere",104 900 €,"20,5 m²",2018
7924152,"Omakotitalo | 6h, k, rt, et, khh, kph, 3 x wc, takkah, ask.h, 2","Kalmonkatu 6, Huikas, Tampere",329 000 €,146 m²,1961
676912,Paritalo | 4h + k + s,"Kotipellonkatu 13 b, Linnainmaa, Tampere",372 000 €,94 m²,2020
9792247,Kerrostalo | 3h + k + kh + wc + p,"Satakunnankatu 19, keskusta, Tampere",258 000 €,90 m²,1958
9574208,"Omakotitalo | 12h, 2xkeittiö, sauna, useita kylpyhuoneita","Palomäentie 23, Pyynikki, Tampere",1 500 000 €,889 m²,1929
9810844,"Omakotitalo | 4-5h, kph, 3 wc, 3 vh, th, 2 ask / työh, pkh, khh, s","Haltiankatu 10, Kaukajärvi, Tampere",698 000 €,250 m²,2003
9632488,"Kerrostalo | 2h, k, s, kph / wc, vh, lasit.p","Ruopionkatu 10, Muotiala, Tampere",218 000 €,53 m²,2015
1263733,"Kerrostalo | 2h, k, et, erill. wc., kph, vh, sisävar.","Ammattikoulunkatu 13, Pyynikki, Tampere",246 000 €,57 m²,1921
9957255,"Kerrostalo | 2h, k, kph / wc, s, lasit.p","Tieteenkatu 12, Hervanta, Tampere",183 000 €,"48,5 m²",2013
1272616,"Kerrostalo | 2h, kk, kph","Tuularinkatu 4, Rahola, Tampere",109 000 €,"50,6 m²",1964
9476553,"Kerrostalo | 2h, kt, vh, s, lasit.p","Sarvijaakonkatu 41, Kaleva, Tampere",233 900 €,"43,5 m²",2017
9560540,Kerrostalo | 1h + kt + alk,"Federleynkatu 9, Niemenranta, Tampere",138 500 €,30 m²,2015
7874729,Kerrostalo | 2h + kt,"Tampellan esplanadi 19 A 23, Ranta-Tampella, Tampere",303 000 €,"43,5 m²",2020
7866367,Kerrostalo | 2h + kt,"Kansikatu 8 B 108, Keskusta, Tampere",189 690 €,38 m²,2020
7866337,Kerrostalo | 1h + kt,"Kansikatu 8 B 79, Keskusta, Tampere",152 000 €,26 m²,2020
7866303,Kerrostalo | 1h + kt,"Kansikatu 8 A 45, Keskusta, Tampere",148 570 €,"25,5 m²",2020
7932017,Kerrostalo | 2h + k + s + p,"Tieteenkatu 12, Hervanta, Tampere",206 000 €,"53,5 m²",2013
1271883,"Kerrostalo | 1h, kt, kph, ransk. p.","Hannulanpolku 8, Linnainmaa, Tampere",124 500 €,"27,5 m²",2018
7932704,"Kerrostalo | 3h, k, kph, erill.wc, vh, lasitettu parveke","Solkikatu 4, Kaukajärvi, Tampere",122 000 €,72 m²,1968
9975834,Kerrostalo | 3 h + k + s,"Juvankatu 48, Annala, Tampere",125 000 €,"79,5 m²",1988
9908055,"Rivitalo | 5h, k, s, kph, 2x erill. wc, 2xvh, var","Varalankatu 4-6, Tahmela, Tampere",379 000 €,120 m²,1974
1273045,"Kerrostalo | 2h, k, kph, lasit.p","Hannulanpolku 8, Linnainmaa, Tampere",148 000 €,34 m²,2018
9676985,Kerrostalo | 1h + kt,"Koukkurannankatu 5, Vuores, Tampere",99 500 €,"20,5 m²",2017
9672092,"Luhtitalo | 1h, kk, kph, terassi","Koljonseläntie 7, Maisansalo, Tampere",25 000 €,"26,5 m²",1975
9514724,"Rivitalo | 2 h, kt, s, ph, piha","Oraskuja 2, Korkinmäki, Tampere",124 000 €,"40,5 m²",1996
9706562,"Kerrostalo | 2 h, k, kph, vh, parveke","Orivedenkatu 16, Hervanta, Tampere",85 000 €,"58,5 m²",1974
9728700,"Kerrostalo | 3-4h, oh, k, s","Pirkankatu 1, Pyynikki, Tampere",449 000 €,133 m²,1928
9577269,Kerrostalo | 1h + kt,"Perkkoonkatu 1 B 80, Multisilta, Tampere",105 000 €,23 m²,2020
9454156,Kerrostalo | 1h + kt,"Perkkoonkatu 1 B 81, Multisilta, Tampere",110 000 €,"25,5 m²",2020
7929364,"Omakotitalo | 6h, keittiö, sauna, varastotiloja","Kaupinkatu 10, Petsamo, Tampere",625 000 €,210 m²,1927
9727116,"Kerrostalo | 3h, k, vh, kh, s, khh / wc, wc, p las.","Haarlankatu 7, Onkiniemi, Tampere",310 000 €,86 m²,2004
9626479,Omakotitalo | 5h + k + kph + s + et + 2xwc + työhuone + terassit,"Vähäjärvenkatu 34, Härmälä, Tampere",295 000 €,148 m²,1980
9981543,"Omakotitalo | 4h, k, th, s-os. khh, vh, wc","Lampitie 44, Viinikka, Tampere",209 000 €,97 m²,1924
9577530,Kerrostalo | tk + parvi,"Pirkankatu 16 B 46, Pyynikki, Tampere",186 000 €,28 m²,2020
1271540,"Kerrostalo | 2h, kk, kph, s, p(las.)","Insinöörinkatu 47, Hervanta, Tampere",115 000 €,46 m²,2001
9523515,Kerrostalo | 1h + kt + parveke,"Tervaskatu 4 A 10, Vuores, Tampere",109 000 €,25 m²,2020
7931663,Kerrostalo | 3h + k + sauna + pesuh + erill.wc + vh + lasitettu parveke,"Satakunnankatu 19, keskusta, Tampere",328 000 €,95 m²,1958
7932293,Kerrostalo | 3h + k + vh + p,"Fysiikanpolku 4 B, Hervanta, Tampere",109 000 €arrow_downward112 000 €,73 m²,1980
n49274,Kerrostalo | 1H + KT,"Ranta-Tampellan katu 12 A 08, 109, Tampere",201 300 €,30 m²,2021
m77946,Kerrostalo | 2h + kt + s,"Niilo Härmälän katu 13 A 37, Härmälänranta, Tampere",223 900 €,"53,5 m²",2021
7820332,Rivitalo | 3h + kt + s,"Harankatu 17 C13, Hakametsä, Tampere",327 000 €,"77,5 m²",2019
n78688,Kerrostalo | 3h + kt + s,"Konttilukinkatu 11, Härmälänranta, Tampere","37 909,68 €","71,5 m²",2020
9989781,Kerrostalo | tk + alkovi + s + parvi,"Pirkankatu 16 A 43, Pyynikki, Tampere",305 000 €,"42,5 m²",2020
9550399,Kerrostalo | tk + parvi,"Pirkankatu 16 A 45, Pyynikki, Tampere",194 000 €,"30,5 m²",2020
9540790,Kerrostalo | h + tk + parvi,"Pirkankatu 16 B 47, Pyynikki, Tampere",419 000 €,"76,5 m²",2020
9536059,Kerrostalo | tupak + alk + parvi,"Pirkankatu 16 B 50, Pyynikki, Tampere",325 000 €,"58,5 m²",2020
9504346,Kerrostalo | h + tk + s + parvi,"Pirkankatu 16, Pyynikki, Tampere",395 000 €,68 m²,2020
9586042,Kerrostalo | 1h + k + alkovi + parvi,"Pirkankatu 16 B 49, Pyynikki, Tampere",418 000 €,"72,5 m²",2020
9989047,Kerrostalo | tupak + parvi,"Pirkankatu 16 B 48, Pyynikki, Tampere",259 000 €,"42,5 m²",2020
9866788,"Kerrostalo | 1h, avokeittö, kph / wc","Sarvijaakonkatu 41, Kaleva, Tampere",179 000 €,30 m²,2017
9448553,"Omakotitalo | 4h, k, ruokailutila, aula, 2wc, khh, s, ph, parvek","Marmorikatu 29, Hirvikallio, Tampere",390 000 €,136 m²,2018
9860227,"Rivitalo | 4h, k, rt, kph, khh, vh, erill wc x2, eteinen, par","Tiaisentie 5, Järvensivu, Tampere",389 000 €,144 m²,1973
9838244,Rivitalo | 4h + kt + parv,"Toivonkuja 2 A 3, Härmälä, Tampere",367 900 €,90 m²,2020
9599371,Rivitalo | 4h + kt + parv,"Toivonkuja 2 A 4, Härmälä, Tampere",367 900 €,90 m²,2020
675676,"Rivitalo | 3h, k, kph, s, erill.wc","Pyydyspohjankatu 17 A, Tohloppi, Tampere",188 000 €,"73,5 m²",1986
9887652,"Kerrostalo | 1h, tupakeittiö, kh, wc","Ammattikoulunkatu 10, Pyynikki, Tampere",162 000 €,39 m²,1924
7878281,Kerrostalo | 3h + k + s,"Rantatie 27 A43, Santalahti, Tampere",485 000 €,83 m²,2021
7878280,Kerrostalo | 3h + kt,"Rantatie 27 A42, Santalahti, Tampere",282 000 €,57 m²,2021
7878279,Kerrostalo | 3h + k + s,"Rantatie 27 A41, Santalahti, Tampere",358 000 €,71 m²,2021
7878278,Kerrostalo | 1h + kt,"Rantatie 27 A40, Santalahti, Tampere",182 000 €,29 m²,2021
7878276,Kerrostalo | 3h + k + s,"Rantatie 27 A38, Santalahti, Tampere",355 000 €,71 m²,2021
7878277,Kerrostalo | 3h + kt,"Rantatie 27 A39, Santalahti, Tampere",276 000 €,57 m²,2021
7878275,Kerrostalo | 1h + kt,"Rantatie 27 A37, Santalahti, Tampere",171 000 €,29 m²,2021
7878274,Kerrostalo | 3h + kt,"Rantatie 27 A36, Santalahti, Tampere",259 000 €,57 m²,2021
7878273,Kerrostalo | 1h + kt + alk,"Rantatie 27 A35, Santalahti, Tampere",180 000 €,"30,5 m²",2021
7878272,Kerrostalo | 2h + k + s,"Rantatie 27 A34, Santalahti, Tampere",227 000 €,48 m²,2021
7878271,Kerrostalo | 2h + kt,"Rantatie 27 A33, Santalahti, Tampere",215 000 €,"41,5 m²",2021
7878270,Kerrostalo | 1h + kt,"Rantatie 27 A32, Santalahti, Tampere",199 000 €,"32,5 m²",2021
7878269,Kerrostalo | 2h + kt,"Rantatie 27 A31, Santalahti, Tampere",189 000 €,"39,5 m²",2021
7878267,Kerrostalo | 2h + kt,"Rantatie 27 A30, Santalahti, Tampere",194 000 €,33 m²,2021
7878266,Kerrostalo | 2h + kt,"Rantatie 27 A29, Santalahti, Tampere",191 000 €,33 m²,2021
7878263,Kerrostalo | 1h + kt + alk,"Rantatie 27 A27, Santalahti, Tampere",169 000 €,"30,5 m²",2021
7878261,Kerrostalo | 2h + kt,"Rantatie 27 A25, Santalahti, Tampere",203 000 €,42 m²,2021
7878265,Kerrostalo | 1h + kt,"Rantatie 27 A28, Santalahti, Tampere",164 000 €,"25,5 m²",2021
7878260,Kerrostalo | 1h + kt,"Rantatie 27 A24, Santalahti, Tampere",186 000 €,"32,5 m²",2021
7878259,Kerrostalo | 2h + kt,"Rantatie 27 A23, Santalahti, Tampere",175 000 €,"39,5 m²",2021
7878257,Kerrostalo | 2h + kt,"Rantatie 27 A21, Santalahti, Tampere",181 000 €,33 m²,2021
